Case Number,Primary Type,Arrest,Latitude,Longitude,Date
JJ102223,ROBBERY,No,41.97590257,-87.78787019,01/03/2025 12:22:00 AM
JJ102242,OTHER OFFENSE,Yes,41.95394059,-87.70467459,01/03/2025 12:25:00 AM
JJ102221,CRIMINAL DAMAGE,No,41.87762132,-87.77373618,01/03/2025 12:26:00 AM
JJ102664,DECEPTIVE PRACTICE,No,41.83355003,-87.67659404,01/03/2025 12:27:00 AM
JJ102222,CRIMINAL DAMAGE,No,41.98861696,-87.74197015,01/03/2025 12:30:00 AM
JJ102225,OTHER OFFENSE,No,41.73337484,-87.6693758,01/03/2025 12:30:00 AM
JJ102226,THEFT,No,41.88099068,-87.70466675,01/03/2025 12:30:00 AM
JJ102268,BATTERY,No,41.74939798,-87.571072,01/03/2025 12:30:00 AM
JJ102576,BURGLARY,No,41.9945657,-87.65920395,01/03/2025 12:35:00 AM
JJ102232,WEAPONS VIOLATION,Yes,41.89353459,-87.62811521,01/03/2025 12:48:00 AM
JJ103153,MOTOR VEHICLE THEFT,No,42.02223311,-87.66728803,01/03/2025 12:50:00 AM
JJ102276,OTHER OFFENSE,Yes,41.7860924,-87.65102656,01/03/2025 12:53:00 AM
JJ102229,THEFT,No,41.72902434,-87.62512557,01/03/2025 12:56:00 AM
JJ102241,CRIMINAL DAMAGE,No,41.87739642,-87.6495605,01/03/2025 1:00:00 AM
JJ102284,CRIMINAL DAMAGE,No,41.72773814,-87.63018419,01/03/2025 1:00:00 AM
JJ102258,BURGLARY,Yes,41.92413359,-87.70230319,01/03/2025 1:05:00 AM
JJ102239,ROBBERY,No,41.86534234,-87.69460666,01/03/2025 1:13:00 AM
JJ102277,ASSAULT,Yes,41.8796893,-87.73170594,01/03/2025 1:14:00 AM
JJ102494,ROBBERY,Yes,42.01849825,-87.67298323,01/03/2025 1:15:00 AM
JJ102244,ROBBERY,No,41.92791658,-87.64522884,01/03/2025 1:15:00 AM
JJ102247,WEAPONS VIOLATION,Yes,41.81291935,-87.70168659,01/03/2025 1:23:00 AM
JJ102251,BATTERY,No,41.87193285,-87.69984288,01/03/2025 1:30:00 AM
JJ102250,ROBBERY,No,41.80912527,-87.63190651,01/03/2025 1:34:00 AM
JJ102255,ROBBERY,No,41.75127576,-87.566227,01/03/2025 1:42:00 AM
JJ102254,THEFT,Yes,41.97639068,-87.65543855,01/03/2025 1:43:00 AM
JJ102257,BATTERY,No,41.97583764,-87.65985384,01/03/2025 1:47:00 AM
JJ102265,DECEPTIVE PRACTICE,No,41.88488361,-87.75401461,01/03/2025 1:50:00 AM
JJ102329,BURGLARY,No,41.87666177,-87.64785356,01/03/2025 2:00:00 AM
JJ102560,THEFT,No,41.77445076,-87.60579721,01/03/2025 2:00:00 AM
JJ104855,CRIMINAL DAMAGE,No,41.82900374,-87.64032676,01/03/2025 2:00:00 AM
JJ102267,ASSAULT,No,41.85273159,-87.70139047,01/03/2025 2:08:00 AM
JJ104610,OTHER OFFENSE,No,41.76640176,-87.65050945,01/03/2025 2:10:00 AM
JJ102260,CRIMINAL DAMAGE,No,41.74057456,-87.58435254,01/03/2025 2:12:00 AM
JJ102264,THEFT,No,41.72810496,-87.61714942,01/03/2025 2:19:00 AM
JJ102273,THEFT,No,41.98599984,-87.65526673,01/03/2025 2:30:00 AM
JJ102272,BATTERY,No,41.73334727,-87.6693541,01/03/2025 2:33:00 AM
JJ102275,THEFT,No,41.72902434,-87.62512557,01/03/2025 2:40:00 AM
JJ102278,ARSON,No,41.65668784,-87.60513342,01/03/2025 2:41:00 AM
JJ102280,CRIMINAL DAMAGE,No,41.87828717,-87.71418534,01/03/2025 2:45:00 AM
JJ102445,OTHER OFFENSE,No,41.73507681,-87.66425824,01/03/2025 2:50:00 AM
JJ102281,THEFT,No,41.71448075,-87.573349,01/03/2025 3:00:00 AM
JJ102442,ASSAULT,No,41.97767244,-87.69472109,01/03/2025 3:00:00 AM
JJ102566,THEFT,No,41.79675198,-87.73590755,01/03/2025 3:00:00 AM
JJ102575,THEFT,No,41.87767367,-87.77040893,01/03/2025 3:00:00 AM
JJ102589,CRIMINAL SEXUAL ASSAULT,No,41.69030323,-87.61956792,01/03/2025 3:00:00 AM
JJ102855,OTHER OFFENSE,No,41.73671368,-87.54582386,01/03/2025 3:00:00 AM
JJ102981,BATTERY,No,41.74048186,-87.55634146,01/03/2025 3:00:00 AM
JJ105913,CRIMINAL DAMAGE,No,41.86935292,-87.6606937,01/03/2025 3:00:00 AM
JJ102303,INTERFERENCE WITH PUBLIC OFFICER,No,41.91842426,-87.76399937,01/03/2025 3:13:00 AM
JJ102291,CRIMINAL DAMAGE,No,41.84618613,-87.6659058,01/03/2025 3:20:00 AM
JJ102289,ASSAULT,No,41.81239279,-87.6044326,01/03/2025 3:30:00 AM
JJ102293,BURGLARY,No,41.87939055,-87.66856413,01/03/2025 3:54:00 AM
JJ102454,MOTOR VEHICLE THEFT,No,41.77033881,-87.61699143,01/03/2025 4:00:00 AM
JJ102615,THEFT,No,41.89334488,-87.62360337,01/03/2025 4:00:00 AM
JJ103218,DECEPTIVE PRACTICE,No,41.7006339,-87.64263691,01/03/2025 4:00:00 AM
JJ104779,THEFT,No,41.87355618,-87.76461436,01/03/2025 4:00:00 AM
JJ102295,BATTERY,No,41.80351512,-87.74304446,01/03/2025 4:10:00 AM
JJ102297,THEFT,No,41.78584811,-87.60758238,01/03/2025 4:23:00 AM
JJ102296,OTHER OFFENSE,No,41.97418428,-87.6577567,01/03/2025 4:25:00 AM
JJ102294,CRIMINAL DAMAGE,No,41.69753452,-87.61472046,01/03/2025 4:26:00 AM
JJ102298,CRIMINAL DAMAGE,No,41.81426714,-87.61973027,01/03/2025 4:30:00 AM
JJ102302,OTHER OFFENSE,Yes,41.89550508,-87.71174182,01/03/2025 4:33:00 AM
JJ102309,ASSAULT,No,41.99417002,-87.6853228,01/03/2025 4:40:00 AM
JJ102307,CRIMINAL DAMAGE,No,41.69916767,-87.61476453,01/03/2025 4:45:00 AM
JJ102337,ASSAULT,No,41.82862242,-87.63265869,01/03/2025 5:00:00 AM
JJ102398,CRIMINAL DAMAGE,No,41.8702846,-87.71310604,01/03/2025 5:00:00 AM
JJ103453,CRIMINAL DAMAGE,No,41.79075458,-87.73992726,01/03/2025 5:00:00 AM
JJ103499,CRIMINAL DAMAGE,No,41.92552121,-87.72190873,01/03/2025 5:00:00 AM
JJ117189,CRIMINAL DAMAGE,No,42.01504461,-87.66326002,01/03/2025 5:00:00 AM
JJ102312,ASSAULT,No,41.90348394,-87.65897273,01/03/2025 5:05:00 AM
JJ102338,ROBBERY,No,41.76137661,-87.56076636,01/03/2025 5:20:00 AM
JJ102379,CRIMINAL TRESPASS,No,41.88099266,-87.70452718,01/03/2025 5:30:00 AM
JJ103042,THEFT,Yes,41.79949066,-87.59349938,01/03/2025 5:35:00 AM
JJ102324,BATTERY,No,41.88131498,-87.64264445,01/03/2025 5:35:00 AM
JJ102328,BATTERY,No,41.89760464,-87.75321645,01/03/2025 5:36:00 AM
JJ102331,ROBBERY,No,41.88410965,-87.65804543,01/03/2025 5:38:00 AM
JJ102607,OTHER OFFENSE,No,41.77053068,-87.58257083,01/03/2025 5:38:00 AM
JJ102326,CRIMINAL DAMAGE,No,41.87361861,-87.71153535,01/03/2025 5:40:00 AM
JJ102348,THEFT,No,41.88000237,-87.64113467,01/03/2025 5:45:00 AM
JJ104544,MOTOR VEHICLE THEFT,No,41.95400953,-87.75105088,01/03/2025 6:00:00 AM
JJ102333,CRIMINAL DAMAGE,No,41.91728214,-87.78647744,01/03/2025 6:01:00 AM
JJ102335,ROBBERY,No,41.89562292,-87.65591504,01/03/2025 6:20:00 AM
JJ102344,THEFT,No,41.90963629,-87.74530073,01/03/2025 6:30:00 AM
JJ102393,CRIMINAL DAMAGE,No,41.73585412,-87.65873972,01/03/2025 6:30:00 AM
JJ102347,BATTERY,No,41.8558638,-87.72237077,01/03/2025 6:45:00 AM
JJ102341,CRIMINAL DAMAGE,No,41.79755268,-87.61767496,01/03/2025 6:49:00 AM
JJ102354,ROBBERY,No,41.88441638,-87.70733968,01/03/2025 6:50:00 AM
JJ102350,WEAPONS VIOLATION,No,41.76237436,-87.59055011,01/03/2025 6:54:00 AM
JJ102356,ROBBERY,No,41.88749226,-87.7225506,01/03/2025 6:59:00 AM
JJ102435,ASSAULT,No,41.88749226,-87.7225506,01/03/2025 6:59:00 AM
JJ102391,BATTERY,Yes,41.7980119,-87.61606353,01/03/2025 7:00:00 AM
JJ102357,ROBBERY,No,41.88320862,-87.6864893,01/03/2025 7:00:00 AM
JJ102359,THEFT,No,41.93764933,-87.686601,01/03/2025 7:00:00 AM
JJ102397,CRIMINAL DAMAGE,No,41.8740601,-87.70592431,01/03/2025 7:00:00 AM
JJ102403,ASSAULT,No,41.76941777,-87.56985628,01/03/2025 7:00:00 AM
JJ102419,CRIMINAL DAMAGE,No,41.7685973,-87.66076119,01/03/2025 7:00:00 AM
JJ102606,CRIMINAL DAMAGE,No,41.90835751,-87.63011957,01/03/2025 7:00:00 AM
JJ103077,THEFT,No,41.7646043,-87.68900523,01/03/2025 7:00:00 AM
JJ102340,NARCOTICS,Yes,41.89444618,-87.71384198,01/03/2025 7:10:00 AM
JJ102361,BATTERY,Yes,41.80419032,-87.66728445,01/03/2025 7:10:00 AM
JJ114473,CRIMINAL DAMAGE,No,41.87607905,-87.73350597,01/03/2025 7:16:00 AM
JJ102355,BATTERY,No,41.765189,-87.58195499,01/03/2025 7:24:00 AM
JJ102363,ASSAULT,No,41.88032096,-87.75913802,01/03/2025 7:29:00 AM
JJ102372,ASSAULT,No,41.93030588,-87.70943061,01/03/2025 7:30:00 AM
JJ102986,MOTOR VEHICLE THEFT,No,41.97217712,-87.65060335,01/03/2025 7:30:00 AM
JJ102380,SEX OFFENSE,No,41.93278926,-87.6455109,01/03/2025 7:40:00 AM
JJ102405,ASSAULT,No,41.88120318,-87.64734233,01/03/2025 7:45:00 AM
JJ104060,CRIMINAL DAMAGE,No,41.77730987,-87.64080292,01/03/2025 7:47:00 AM
JJ102525,CRIMINAL DAMAGE,No,41.7791534,-87.65449147,01/03/2025 7:48:00 AM
JJ102415,THEFT,Yes,41.96830543,-87.72226095,01/03/2025 8:00:00 AM
JJ102430,BATTERY,No,41.74742826,-87.56131106,01/03/2025 8:00:00 AM
JJ102448,ROBBERY,No,41.8805697,-87.73898685,01/03/2025 8:00:00 AM
JJ102520,MOTOR VEHICLE THEFT,No,41.88664302,-87.76340758,01/03/2025 8:00:00 AM
JJ112537,THEFT,No,41.99156055,-87.6554321,01/03/2025 8:00:00 AM
JJ114432,DECEPTIVE PRACTICE,No,41.75460118,-87.57605337,01/03/2025 8:00:00 AM
JJ114628,OTHER OFFENSE,No,41.77188696,-87.64579924,01/03/2025 8:00:00 AM
JJ129529,DECEPTIVE PRACTICE,No,41.77940492,-87.61200331,01/03/2025 8:00:00 AM
JJ102396,THEFT,Yes,41.99304397,-87.66036036,01/03/2025 8:07:00 AM
JJ102404,ASSAULT,No,41.90991713,-87.76178986,01/03/2025 8:15:00 AM
JJ102463,ASSAULT,No,41.85449809,-87.72358039,01/03/2025 8:20:00 AM
JJ102414,OTHER OFFENSE,No,41.77148239,-87.5892353,01/03/2025 8:28:00 AM
JJ103128,ASSAULT,No,41.80244621,-87.64882488,01/03/2025 8:30:00 AM
JJ114440,DECEPTIVE PRACTICE,No,41.83249613,-87.61032506,01/03/2025 8:30:00 AM
JJ102449,NARCOTICS,Yes,41.86519212,-87.64212047,01/03/2025 8:31:00 AM
JJ106859,OTHER OFFENSE,No,41.74603004,-87.65362026,01/03/2025 8:40:00 AM
JJ133317,ASSAULT,No,41.67716765,-87.61893339,01/03/2025 8:40:00 AM
JJ102436,CRIMINAL TRESPASS,Yes,42.01939924,-87.67504949,01/03/2025 8:46:00 AM
JJ103351,THEFT,Yes,41.95469865,-87.74733882,01/03/2025 9:00:00 AM
JJ102472,BATTERY,No,41.84888807,-87.71369814,01/03/2025 9:00:00 AM
JJ102667,THEFT,No,41.92432784,-87.63579422,01/03/2025 9:00:00 AM
JJ102735,MOTOR VEHICLE THEFT,No,41.88321078,-87.62990697,01/03/2025 9:00:00 AM
JJ102859,DECEPTIVE PRACTICE,No,41.95799997,-87.72934121,01/03/2025 9:00:00 AM
JJ103535,OTHER OFFENSE,No,41.85575985,-87.68198304,01/03/2025 9:00:00 AM
JJ105453,CRIMINAL TRESPASS,No,42.00103274,-87.66560343,01/03/2025 9:00:00 AM
JJ105725,DECEPTIVE PRACTICE,No,41.75168769,-87.56956435,01/03/2025 9:00:00 AM
JJ106893,DECEPTIVE PRACTICE,No,41.67343042,-87.62612331,01/03/2025 9:00:00 AM
JJ107907,DECEPTIVE PRACTICE,No,41.78034305,-87.78991197,01/03/2025 9:00:00 AM
JJ110401,THEFT,No,41.85998873,-87.73599476,01/03/2025 9:00:00 AM
JJ102458,ASSAULT,No,41.9804459,-87.65998181,01/03/2025 9:05:00 AM
JJ102485,ASSAULT,No,41.76753159,-87.5751132,01/03/2025 9:05:00 AM
JJ113541,CRIMINAL TRESPASS,No,41.75606895,-87.59924291,01/03/2025 9:05:00 AM
JJ102468,BATTERY,Yes,41.87063854,-87.74490561,01/03/2025 9:07:00 AM
JJ103240,CRIMINAL DAMAGE,No,41.75112804,-87.61424762,01/03/2025 9:10:00 AM
JJ102464,OFFENSE INVOLVING CHILDREN,No,41.77957349,-87.72767107,01/03/2025 9:20:00 AM
JJ102470,WEAPONS VIOLATION,No,41.78021815,-87.68488925,01/03/2025 9:23:00 AM
JJ102482,BATTERY,No,41.74586127,-87.55521025,01/03/2025 9:23:00 AM
JJ102522,MOTOR VEHICLE THEFT,No,41.89053381,-87.71861021,01/03/2025 9:24:00 AM
JJ103150,MOTOR VEHICLE THEFT,No,41.78045461,-87.60223527,01/03/2025 9:30:00 AM
JJ102496,NARCOTICS,Yes,41.86327623,-87.642053,01/03/2025 9:50:00 AM
JJ102689,CRIMINAL DAMAGE,No,41.92272938,-87.6364804,01/03/2025 10:00:00 AM
JJ103021,MOTOR VEHICLE THEFT,No,41.8248271,-87.61357396,01/03/2025 10:00:00 AM
JJ103470,THEFT,No,42.01310923,-87.66360415,01/03/2025 10:00:00 AM
JJ104549,DECEPTIVE PRACTICE,No,41.8029756,-87.68229785,01/03/2025 10:00:00 AM
JJ118398,THEFT,No,41.88322434,-87.6249713,01/03/2025 10:00:00 AM
JJ118401,DECEPTIVE PRACTICE,No,41.8945563,-87.62424373,01/03/2025 10:00:00 AM
JJ118680,BURGLARY,No,41.91450116,-87.6532428,01/03/2025 10:00:00 AM
JJ125958,MOTOR VEHICLE THEFT,No,41.85172774,-87.70851373,01/03/2025 10:00:00 AM
JJ102488,OTHER OFFENSE,No,41.72115265,-87.66717927,01/03/2025 10:04:00 AM
JJ102499,OTHER OFFENSE,Yes,41.80137856,-87.61773142,01/03/2025 10:06:00 AM
JJ102602,OTHER OFFENSE,Yes,41.98765818,-87.66665543,01/03/2025 10:13:00 AM
JJ124280,DECEPTIVE PRACTICE,No,41.88722282,-87.62454519,01/03/2025 10:13:00 AM
JJ102519,THEFT,No,41.93121391,-87.67689045,01/03/2025 10:19:00 AM
JJ102544,OTHER OFFENSE,No,41.90966425,-87.74272882,01/03/2025 10:21:00 AM
JJ102978,ASSAULT,No,41.81069352,-87.68392905,01/03/2025 10:22:00 AM
JJ102512,OTHER OFFENSE,Yes,41.89545413,-87.71705343,01/03/2025 10:24:00 AM
JJ102511,OTHER OFFENSE,Yes,41.9023658,-87.71685473,01/03/2025 10:30:00 AM
JJ102571,CRIMINAL DAMAGE,No,41.85780935,-87.70907857,01/03/2025 10:30:00 AM
JJ103667,THEFT,No,41.99891565,-87.67727301,01/03/2025 10:30:00 AM
JJ104282,BURGLARY,No,41.74899896,-87.60517584,01/03/2025 10:30:00 AM
JJ102542,THEFT,No,41.83404223,-87.67436899,01/03/2025 10:35:00 AM
JJ102543,CRIMINAL DAMAGE,No,41.90314631,-87.75669277,01/03/2025 10:45:00 AM
JJ102577,CRIMINAL TRESPASS,Yes,41.73614812,-87.62907024,01/03/2025 10:50:00 AM
JJ102570,CRIMINAL DAMAGE,No,41.65112657,-87.53866727,01/03/2025 10:50:00 AM
JJ102677,NARCOTICS,Yes,41.778099,-87.63380654,01/03/2025 10:55:00 AM
JJ102951,DECEPTIVE PRACTICE,No,41.90966425,-87.74272882,01/03/2025 11:00:00 AM
JJ103813,THEFT,No,41.80047761,-87.59976318,01/03/2025 11:00:00 AM
JJ105874,CRIMINAL DAMAGE,No,41.86057923,-87.62726601,01/03/2025 11:00:00 AM
JJ136123,DECEPTIVE PRACTICE,No,42.01743569,-87.70314801,01/03/2025 11:00:00 AM
JJ141697,DECEPTIVE PRACTICE,No,41.82340966,-87.71053916,01/03/2025 11:00:00 AM
JJ102551,BATTERY,No,41.94200464,-87.82525019,01/03/2025 11:03:00 AM
JJ102611,NARCOTICS,Yes,41.87046526,-87.74429406,01/03/2025 11:12:00 AM
JJ102876,CRIMINAL DAMAGE,No,41.75555391,-87.64780607,01/03/2025 11:14:00 AM
JJ102587,CRIMINAL DAMAGE,No,41.87741656,-87.69798213,01/03/2025 11:16:00 AM
JJ102620,NARCOTICS,Yes,41.878639,-87.62769149,01/03/2025 11:20:00 AM
JJ102597,BATTERY,No,41.87531475,-87.72179267,01/03/2025 11:20:00 AM
JJ102614,OTHER OFFENSE,Yes,41.93337061,-87.74573327,01/03/2025 11:21:00 AM
JJ105461,THEFT,No,41.89157056,-87.67541975,01/03/2025 11:30:00 AM
JJ106087,BATTERY,No,41.79909523,-87.62257953,01/03/2025 11:30:00 AM
JJ102651,NARCOTICS,Yes,41.80951902,-87.60738495,01/03/2025 11:40:00 AM
JJ102637,CRIMINAL DAMAGE,No,41.8087017,-87.62282181,01/03/2025 11:40:00 AM
JJ102871,WEAPONS VIOLATION,No,41.78839784,-87.58664527,01/03/2025 11:40:00 AM
JJ104070,THEFT,No,41.99454853,-87.66095517,01/03/2025 11:41:00 AM
JJ102599,BATTERY,No,42.01219819,-87.69392691,01/03/2025 11:43:00 AM
JJ102640,BATTERY,Yes,41.80892854,-87.60168785,01/03/2025 11:45:00 AM
JJ103579,OFFENSE INVOLVING CHILDREN,No,41.9132928,-87.77410439,01/03/2025 11:47:00 AM
JJ102624,NARCOTICS,Yes,41.77390802,-87.64463385,01/03/2025 11:55:00 AM
JJ102619,NARCOTICS,Yes,41.87949424,-87.7459774,01/03/2025 11:58:00 AM
JJ102641,THEFT,No,41.78793121,-87.71199372,01/03/2025 12:00:00 PM
JJ102642,CRIMINAL DAMAGE,No,41.85158947,-87.72157091,01/03/2025 12:00:00 PM
JJ102671,BATTERY,No,41.93683387,-87.75985525,01/03/2025 12:00:00 PM
JJ102675,BATTERY,No,41.9682494,-87.72722196,01/03/2025 12:00:00 PM
JJ103590,DECEPTIVE PRACTICE,No,41.94593734,-87.65065916,01/03/2025 12:00:00 PM
JJ104786,ASSAULT,No,41.90377576,-87.63932407,01/03/2025 12:00:00 PM
JJ104904,ASSAULT,No,41.79841548,-87.61873258,01/03/2025 12:00:00 PM
JJ105451,CRIMINAL DAMAGE,No,42.00186886,-87.6607567,01/03/2025 12:00:00 PM
JJ108876,THEFT,No,41.94638051,-87.64812174,01/03/2025 12:00:00 PM
JJ114732,THEFT,No,41.81691816,-87.63356767,01/03/2025 12:00:00 PM
JJ118813,DECEPTIVE PRACTICE,No,41.95290234,-87.78766195,01/03/2025 12:00:00 PM
JJ124598,THEFT,No,41.99672928,-87.69838965,01/03/2025 12:00:00 PM
JJ136807,DECEPTIVE PRACTICE,No,41.76149932,-87.64847586,01/03/2025 12:00:00 PM
JJ102924,OTHER OFFENSE,Yes,41.95767047,-87.65463697,01/03/2025 12:05:00 PM
JJ102928,THEFT,No,41.86192556,-87.62932167,01/03/2025 12:06:00 PM
JJ102659,THEFT,Yes,41.9309465,-87.78896265,01/03/2025 12:12:00 PM
JJ102646,ASSAULT,No,41.95391707,-87.70840997,01/03/2025 12:15:00 PM
JJ102683,OTHER OFFENSE,Yes,41.92554722,-87.74634892,01/03/2025 12:23:00 PM
JJ102699,NARCOTICS,Yes,41.72112785,-87.66858247,01/03/2025 12:25:00 PM
JJ102631,BATTERY,No,41.78621921,-87.70501046,01/03/2025 12:30:00 PM
JJ102669,BATTERY,No,41.87271174,-87.62595757,01/03/2025 12:30:00 PM
JJ102670,CRIMINAL DAMAGE,No,41.87271174,-87.62595757,01/03/2025 12:30:00 PM
JJ102734,BATTERY,No,41.98277774,-87.65659189,01/03/2025 12:30:00 PM
JJ102799,DECEPTIVE PRACTICE,No,41.96881582,-87.67461815,01/03/2025 12:30:00 PM
JJ102825,CRIMINAL DAMAGE,No,41.87693238,-87.73822742,01/03/2025 12:30:00 PM
JJ102678,BATTERY,No,41.73533519,-87.64116243,01/03/2025 12:33:00 PM
JJ102674,BURGLARY,No,41.89627416,-87.71390144,01/03/2025 12:40:00 PM
JJ102680,BATTERY,No,41.77421196,-87.61188186,01/03/2025 12:40:00 PM
JJ102701,THEFT,No,41.80863042,-87.66301291,01/03/2025 12:44:00 PM
JJ102673,BATTERY,No,41.88568457,-87.74960781,01/03/2025 12:45:00 PM
JJ102665,NARCOTICS,Yes,41.89636748,-87.71390422,01/03/2025 12:48:00 PM
JJ102700,CRIMINAL TRESPASS,No,41.93930024,-87.71173936,01/03/2025 12:50:00 PM
JJ102706,NARCOTICS,Yes,41.87593099,-87.65511327,01/03/2025 12:51:00 PM
JJ102710,OTHER OFFENSE,Yes,41.8555743,-87.71189003,01/03/2025 12:51:00 PM
JJ102708,ASSAULT,No,41.95469865,-87.74733882,01/03/2025 1:00:00 PM
JJ103177,BATTERY,No,41.78984711,-87.67175993,01/03/2025 1:00:00 PM
JJ104207,MOTOR VEHICLE THEFT,No,41.89094837,-87.71252054,01/03/2025 1:00:00 PM
JJ116014,THEFT,No,41.8011835,-87.67842102,01/03/2025 1:00:00 PM
JJ102827,BATTERY,No,41.72530009,-87.56323182,01/03/2025 1:05:00 PM
JJ102741,DECEPTIVE PRACTICE,No,41.83201628,-87.67043422,01/03/2025 1:14:00 PM
JJ102726,BATTERY,No,41.77214496,-87.60700369,01/03/2025 1:15:00 PM
JJ102733,THEFT,No,41.75937232,-87.63207106,01/03/2025 1:15:00 PM
JJ103643,THEFT,No,41.72149186,-87.57533234,01/03/2025 1:20:00 PM
JJ106847,THEFT,No,41.88236487,-87.626222,01/03/2025 1:25:00 PM
JJ102864,BURGLARY,No,41.90413727,-87.74914956,01/03/2025 1:27:00 PM
JJ102740,CRIMINAL DAMAGE,No,41.87805475,-87.74407748,01/03/2025 1:30:00 PM
JJ102771,CRIMINAL TRESPASS,No,41.77887174,-87.59631384,01/03/2025 1:30:00 PM
JJ102944,THEFT,No,41.88519172,-87.62448685,01/03/2025 1:30:00 PM
JJ103722,BATTERY,No,41.70646822,-87.61618474,01/03/2025 1:30:00 PM
JJ102731,BATTERY,No,41.88279091,-87.77474501,01/03/2025 1:34:00 PM
JJ102755,CRIMINAL DAMAGE,Yes,41.71130657,-87.66161511,01/03/2025 1:35:00 PM
JJ102756,THEFT,No,41.97235959,-87.72814279,01/03/2025 1:35:00 PM
JJ104517,THEFT,No,41.82847896,-87.62049341,01/03/2025 1:45:00 PM
JJ103621,THEFT,No,41.8021017,-87.58774785,01/03/2025 1:50:00 PM
JJ105523,DECEPTIVE PRACTICE,No,41.80762684,-87.68807913,01/03/2025 1:51:00 PM
JJ102849,ASSAULT,Yes,41.81470546,-87.69072634,01/03/2025 2:00:00 PM
JJ102760,BATTERY,No,41.85143651,-87.64646024,01/03/2025 2:00:00 PM
JJ103138,THEFT,No,41.74141579,-87.61466012,01/03/2025 2:00:00 PM
JJ103266,BATTERY,No,41.78078603,-87.63838968,01/03/2025 2:00:00 PM
JJ103607,BATTERY,No,41.80068378,-87.66597844,01/03/2025 2:00:00 PM
JJ103628,CRIMINAL DAMAGE,No,41.88177682,-87.62076795,01/03/2025 2:00:00 PM
JJ105406,DECEPTIVE PRACTICE,No,41.86351935,-87.7299816,01/03/2025 2:00:00 PM
JJ102761,BATTERY,No,41.87736811,-87.70163618,01/03/2025 2:02:00 PM
JJ104073,BURGLARY,No,41.7173614,-87.61766063,01/03/2025 2:03:00 PM
JJ102772,BATTERY,No,41.69590816,-87.59582281,01/03/2025 2:05:00 PM
JJ102780,CRIMINAL DAMAGE,No,41.89676393,-87.62222853,01/03/2025 2:05:00 PM
JJ106064,THEFT,No,41.97311155,-87.68492585,01/03/2025 2:11:00 PM
JJ105764,THEFT,No,41.93859561,-87.64957603,01/03/2025 2:12:00 PM
JJ102807,THEFT,Yes,41.91091418,-87.64857834,01/03/2025 2:15:00 PM
JJ103074,NARCOTICS,Yes,41.88093191,-87.70948884,01/03/2025 2:15:00 PM
JJ102840,PUBLIC PEACE VIOLATION,No,41.97217239,-87.65489858,01/03/2025 2:15:00 PM
JJ112418,OFFENSE INVOLVING CHILDREN,No,41.88366381,-87.72820935,01/03/2025 2:19:00 PM
JJ102777,THEFT,No,41.90797479,-87.77192087,01/03/2025 2:21:00 PM
JJ102803,ROBBERY,Yes,41.98275689,-87.66004574,01/03/2025 2:24:00 PM
JJ102866,OTHER OFFENSE,No,41.94495356,-87.76750538,01/03/2025 2:24:00 PM
JJ102795,CRIMINAL DAMAGE,Yes,41.85622725,-87.69435232,01/03/2025 2:25:00 PM
JJ102811,OTHER OFFENSE,Yes,41.91272873,-87.73620132,01/03/2025 2:29:00 PM
JJ108062,DECEPTIVE PRACTICE,No,41.80121709,-87.72651373,01/03/2025 2:29:00 PM
JJ102815,BATTERY,Yes,41.86751042,-87.68726803,01/03/2025 2:30:00 PM
JJ102973,ASSAULT,No,41.97645285,-87.66841621,01/03/2025 2:30:00 PM
JJ103015,SEX OFFENSE,No,41.76935248,-87.68083437,01/03/2025 2:30:00 PM
JJ103039,THEFT,No,41.89941016,-87.62413127,01/03/2025 2:30:00 PM
JJ103846,THEFT,No,41.90377576,-87.63932407,01/03/2025 2:34:00 PM
JJ102808,CRIMINAL TRESPASS,No,41.98013764,-87.66830064,01/03/2025 2:35:00 PM
JJ102921,THEFT,No,41.81835127,-87.62249137,01/03/2025 2:38:00 PM
JJ102823,THEFT,No,41.91571587,-87.74605323,01/03/2025 2:40:00 PM
JJ103208,THEFT,No,41.90946447,-87.66522133,01/03/2025 2:40:00 PM
JJ102916,THEFT,No,41.75459296,-87.74152854,01/03/2025 2:45:00 PM
JJ108416,THEFT,No,41.90465731,-87.70773343,01/03/2025 2:45:00 PM
JJ102860,THEFT,No,41.8933807,-87.66478296,01/03/2025 2:50:00 PM
JJ102857,CONCEALED CARRY LICENSE VIOLATION,Yes,41.97486195,-87.89037215,01/03/2025 3:00:00 PM
JJ104494,BATTERY,Yes,41.78686712,-87.72910214,01/03/2025 3:00:00 PM
JJ104807,MOTOR VEHICLE THEFT,Yes,41.77787397,-87.61556573,01/03/2025 3:00:00 PM
JJ102836,CRIMINAL DAMAGE,No,41.86521369,-87.72759038,01/03/2025 3:00:00 PM
JJ102861,ASSAULT,No,41.75536643,-87.5656542,01/03/2025 3:00:00 PM
JJ103009,DECEPTIVE PRACTICE,No,41.8763964,-87.63073444,01/03/2025 3:00:00 PM
JJ103141,THEFT,No,41.74748731,-87.61308629,01/03/2025 3:00:00 PM
JJ103142,BATTERY,No,41.86821682,-87.6304532,01/03/2025 3:00:00 PM
JJ105347,BURGLARY,No,41.89076539,-87.6805147,01/03/2025 3:00:00 PM
JJ106168,CRIMINAL DAMAGE,No,41.93467909,-87.63670683,01/03/2025 3:00:00 PM
JJ106541,THEFT,No,41.94465132,-87.66153117,01/03/2025 3:00:00 PM
